date,mean_temp,max_temp,min_temp,humidity,mean_rain_fall,mean_wind,cases
2019-07-29,29.59,34.3,25.7,72.92,0,6.62,97
2019-07-30,29.2,33.7,25.4,74.23,0,6.42,108
2019-07-31,29.18,33,25.8,68.29,0,7.21,87
2019-08-01,29.12,33.8,24.2,67.19,0,6.63,112
2019-08-02,29.19,34,25,68.79,0,6.36,49
2019-08-03,29.38,33.9,26.1,71.42,0,6.15,84
2019-08-04,28.97,33.2,26.1,74.41,0,6.13,64
2019-08-05,28.98,32.9,26.1,74.25,0,6.14,43
2019-08-06,28.84,33.2,25.3,76.32,0,5.81,103
2019-08-07,28.74,33.5,24.8,75.78,0,6.17,93
2019-08-08,28.82,32.8,25.4,73.08,0,6.29,71
2019-08-09,28.88,33.3,25.9,74.97,0,6.51,62
2019-08-10,29.01,33,26.8,75.89,0,7.09,63
2019-08-11,29.13,34.1,21,75.54,0,6.63,45
2019-08-12,29.46,34.1,22.3,73.44,0,7.21,54
2019-08-13,29.37,34.5,22.2,76.23,0,6.56,80
2019-08-14,29.17,34.2,21,76.65,0,6.17,86
2019-08-15,28.83,36,21,75.21,0,6.66,92
2019-08-16,29.57,34.2,21,69.4,0,7.39,61
2019-08-17,28.94,33.3,22.3,75.49,2,7.34,75
2019-08-18,29.36,34.9,23.2,69.72,0,7.61,56
2019-08-19,29.2,35,25,68.38,0,6.54,74
2019-08-20,29.4,34.4,26.9,72.23,0,8.19,82
2019-08-21,29.52,34.2,27,72.25,0,7.53,74
2019-08-22,29.42,34.5,25.7,74.26,0,7.09,85
2019-08-23,29.47,35,26.7,70.18,0,7.66,32
2019-08-24,29.3,34.3,26.2,70.04,0,7.12,49
2019-08-25,28.57,33.3,25.1,75.12,0,6.34,30
2019-08-26,28,34,23.1,78.58,8,6.04,82
2019-08-27,27.12,32.3,23.7,81.5,2,6.03,82
2019-08-28,26.93,29,23.7,81.75,0,6.17,56
2019-08-29,28.79,33.6,25,76.55,0,6.96,55
2019-08-30,28.31,32.2,21.7,74.82,8,4.97,43
2019-08-31,28.84,33.6,25,67.71,0,7.84,40
2019-09-01,29.16,34,23.7,70.99,0,6.61,20
2019-09-02,29.45,34.4,25.4,74.47,0,7.54,52
2019-09-03,29.45,34,26.3,74.99,0,7.12,75
2019-09-04,28.63,33.7,22.3,74.69,10,6.18,55
2019-09-05,29.17,34.5,24,73.59,0,8.04,58
2019-09-06,29.26,34.7,25.5,72.86,0,7.05,25
2019-09-07,29.24,34.3,26.2,71.55,0,8.4,25
2019-09-08,29.18,34.2,24.8,70.78,0,7.19,29
2019-09-09,29.32,33.9,26.1,72.93,0,7.02,60
2019-09-10,29.18,34.3,26.7,74.61,0,7.88,52
2019-09-11,29.32,34.5,24.9,71.2,0,7.17,48
2019-09-12,29.08,34.8,24.5,73.65,0,6.99,40
2019-09-13,29.13,33.8,24.7,74.56,0,5.96,41
2019-09-14,28.26,30.8,24.9,78.74,0,6.05,33
2019-09-15,28.68,32.9,24.9,72.86,0,6.44,31
2019-09-16,28.83,33.3,24.1,69.54,0,6.05,52
2019-09-17,29.13,33.6,25.2,72.86,0,6.15,45
2019-09-18,29.17,33.8,26.8,74.4,0,7.54,56
2019-09-19,29.17,33.8,26.2,71.79,0,7.31,44
2019-09-20,28.88,34,26.1,73.84,0,6.71,32
2019-09-21,29.14,35.1,25.5,68.58,0,7.37,23
2019-09-22,29.18,35.5,25.5,70.31,0,7.39,22
2019-09-23,28.6,33.2,25.3,75.67,0,6.82,55
2019-09-24,29.03,34.9,24.7,74.01,0,6.13,49
2019-09-25,26.58,31.8,22.9,87.13,24,4.46,48
2019-09-26,28.13,34.3,24,76.05,0,5.22,27
2019-09-27,28.57,34.4,24.6,75.79,2,5.73,30
2019-09-28,28.45,34.9,23.4,76.52,0,3.91,19
2019-09-29,27.56,34,21.1,80.08,12,4.34,19
2019-09-30,26.68,32,21.1,83.79,14,4.33,37
2019-10-01,27.45,32.9,22.5,80.37,0,4.51,40
2019-10-02,26.67,33.5,21.4,81.3,2,4.45,39
2019-10-03,27.2,32.5,21.3,77.39,0,4.48,53
2019-10-04,27.78,32.9,22.2,77.56,6,5,15
2019-10-05,28.13,35.8,23.2,74.13,2,5.36,19
2019-10-06,28.08,34.5,22.5,71.69,0,5.05,14
2019-10-07,26.92,33.4,22.8,82.97,10,4.17,38
2019-10-08,27.45,33.2,22.5,81.42,2,5.12,40
2019-10-09,27.74,32.7,22.7,79.23,4,5.53,43
2019-10-10,27.92,34.1,23,77.93,2,5.73,35
2019-10-11,28.73,35.2,22.4,74.59,0,6.12,23
2019-10-12,28.32,34.2,21.5,78.08,2,5.87,24
2019-10-13,28.31,35.7,22.8,77.69,2,6.61,20
2019-10-14,28.89,36,23.2,73.25,0,5.78,44
2019-10-15,28.53,34.8,22.8,75.18,2,5.03,37
2019-10-16,28.78,34.4,24,77.41,4,5.84,37
2019-10-17,27.94,34.8,23.1,81.88,4,4.44,38
2019-10-18,27.78,32.6,23.8,80.24,2,4.06,30
2019-10-19,28.58,34.4,24.1,76.37,0,4.69,32
2019-10-20,28.53,34.9,23.8,78.61,0,4.76,16
2019-10-21,28.1,33.6,23.7,80.92,8,4.34,35
2019-10-22,26.08,30.4,22.7,89.42,18,4.18,47
2019-10-23,27.19,34.1,22.9,82.54,4,3.68,51
2019-10-24,28.13,34.5,23.5,78.59,0,3.81,25
2019-10-25,28.58,34.9,23.4,76.43,4,4.26,19
2019-10-26,26.99,33.5,23.1,83.79,8,3.31,28
2019-10-27,27.18,34.9,22.9,79.77,14,4.04,27
2019-10-28,26.83,32,23.1,83.96,2,3.92,36
2019-10-29,28.59,33.8,23.6,75.15,0,3.67,55
2019-10-30,28.14,33.6,23.7,76.97,2,3.91,64
2019-10-31,28.12,32.7,23.3,76.68,0,3.63,46
2019-11-01,28.05,33.5,22.9,74.06,4,4.81,29
2019-11-02,29.17,34.3,22.6,70.45,2,3.77,33
2019-11-03,27.72,33.2,22.9,76.56,4,4.15,26
2019-11-04,28.54,34.2,23.4,75.37,2,3.3,56
2019-11-05,28.1,32.5,23,80.59,6,3.46,57
2019-11-06,29.18,34.3,24.3,75.53,0,4.11,50
2019-11-07,27.67,31.5,25.2,86.32,0,4.03,61
2019-11-08,28.03,33.21,23.93,79.46,4.38,4.84,17
2019-11-09,28.03,33.21,23.93,79.46,4.38,3.94,33
2019-11-10,28.03,33.21,23.93,79.46,4.38,4.4,27
2019-11-11,28.03,33.21,23.93,79.46,4.38,4.11,59
2019-11-12,28.03,33.21,23.93,79.46,4.38,3.58,73
2019-11-13,29.85,34.2,24.3,71.29,4,3.81,70
2019-11-14,27.7,31.8,24.6,81.22,0,4.63,61
2019-11-15,27.31,31.9,24,81.29,2,4.05,31
2019-11-16,27.96,34.5,22.8,78.55,2,3.97,41
2019-11-17,29.02,36,22.8,71.2,0,4.23,31
2019-11-18,28.39,36,23.4,76.13,4,4.03,45
2019-11-19,27.74,34.2,24.3,80.88,2,4.17,57
2019-11-20,26.43,31.7,23.4,86.9,10,4.04,44
2019-11-21,26.59,31.3,24,85.06,0,4.48,78
2019-11-22,26.74,33.5,23.9,83.68,2,4.22,35
2019-11-23,26.6,32.5,23.5,86.01,8,4.61,24
2019-11-24,26.52,34.3,23.3,85.31,8,3.83,21
2019-11-25,27.56,35,22.9,80.83,6,3.84,63
2019-11-26,28.39,33.9,24.5,76.92,0,5.39,42
2019-11-27,27.76,33.8,23.4,82.47,2,4.25,46
2019-11-28,27.8,33.4,24,83.39,8,4.13,52
2019-11-29,26.63,33.5,23.2,89.25,34,3.85,29
2019-11-30,27.44,34.5,24,86.15,6,3.91,28
2019-12-01,28.06,34.9,24.2,82.63,6,3.98,23
2019-12-02,26.44,32.3,21.4,86.34,30,4.29,70
2019-12-03,27.51,31.3,24.7,77.93,0,6.22,27
2019-12-04,28.09,32.6,24.7,72.68,0,6.86,41
2019-12-05,27.61,31.7,24.2,75.41,0,5.79,45
2019-12-06,27.99,33.2,24.3,72.67,0,6.98,30
2019-12-07,27.73,31.1,25.3,73.84,0,7.04,30
2019-12-08,26.61,29.6,24.6,84.07,0,5.12,25
2019-12-09,24.9,28.4,23.1,91.21,22,5.84,45
2019-12-10,25.59,28.9,23,89.15,8,4.06,50
2019-12-11,24.21,26.6,22,94.07,24,5.03,37
2019-12-12,27.17,32.6,22.9,75.47,0,6.93,33
2019-12-13,25.26,29.9,22.7,86.79,26,4.75,17
2019-12-14,24.27,27.1,22.8,95.72,22,3.81,37
2019-12-15,24.21,26.5,22.6,96.04,24,3.88,19
2019-12-16,25.94,31.7,22.1,84.95,2,4.55,45
2019-12-17,25.42,29.7,23.5,92.85,8,3.33,47
2019-12-18,26.03,32.2,21,89.92,12,4.23,30
2019-12-19,26.73,32.2,21,84.73,0,4.69,31
2019-12-20,27.23,31.6,23.6,83.62,0,5.61,17
2019-12-21,26.72,31.2,24,87.06,8,5.49,23
2019-12-22,26.9,31.1,23.2,82.35,0,5.61,19
2019-12-23,27.24,33.3,23.1,82.18,8,5.05,55
2019-12-24,27.36,32.9,23.6,81.6,2,6.22,59
2019-12-25,27.38,33.3,23.4,79.85,2,5.35,18
2019-12-26,27.4,32.2,23.7,75.81,0,5.66,58
2019-12-27,27.81,33.7,24.2,73.8,0,6.27,39
2019-12-28,27.44,32.4,23.5,76.81,0,6.49,37
2019-12-29,27.78,33.1,24.1,77.63,0,6.47,17
2019-12-30,28.07,33.4,24.1,74.76,0,6.23,54
2019-12-31,28.02,33.5,24.3,75.05,0,6.44,67
2020-01-01,27.98,32.6,24.3,75.13,0,6.87,15
2020-01-02,27.66,31.5,24,79.92,0,6.41,52
2020-01-03,27.92,33,24.7,79.07,0,6.71,31
2020-01-04,27.39,32.1,24.3,80.05,2,6.55,52
2020-01-05,28.01,33.5,24.1,74.67,0,7.01,28
2020-01-06,26.67,32.8,23.1,80.19,6,6.32,69
2020-01-07,26.4,31.6,23,82.63,2,6.43,67
2020-01-08,27.7,32.4,24.6,78.6,0,6.65,42
2020-01-09,27.91,32.9,25.1,77.91,0,6.79,46
2020-01-10,27.09,31.7,23.5,81.75,2,5.34,29
2020-01-11,27.78,32,24.3,77.67,0,5,47
2020-01-12,27.59,34,22.8,77.91,6,5.02,36
2020-01-13,27.52,32.8,23.8,75.68,0,6.05,60
2020-01-14,27.69,33.2,23.9,75.05,0,6.46,70
2020-01-15,27.73,32.4,24.5,76.39,0,6.21,62
2020-01-16,27.69,32.6,25.1,78.66,4,5.73,54
2020-01-17,28.11,34,24.2,74.55,0,6.2,41
2020-01-18,27.78,34.7,24.7,80.26,4,5.85,46
2020-01-19,28.27,34,25,78.2,0,6.53,31
2020-01-20,28.01,33.3,24.5,79.78,2,6.66,66
2020-01-21,26.32,28.8,23.5,89.12,14,6.21,46
2020-01-22,28.13,33.1,24.8,77.37,0,7.16,62
2020-01-23,28.11,34.2,24.5,77.9,0,6.53,48
2020-01-24,28.03,33.2,24.4,72.96,0,6.98,12
2020-01-25,28.05,33.9,23.8,71.65,0,6.12,18
2020-01-26,28.32,35.4,24.2,74.78,0,5.61,43
2020-01-27,27.81,34,23.8,81.31,14,4.99,38
2020-01-28,28.32,34.1,24.5,79.71,4,5.32,71
2020-01-29,26.39,32,22.9,88.47,48,4.58,47
2020-01-30,27.24,33.8,23,77.67,0,5.4,52
2020-01-31,28.28,33.5,25.1,72.67,0,6.69,39
2020-02-01,28.23,32.7,25.2,76.19,0,7.11,43
2020-02-02,27.74,32.1,24.9,76.7,0,7.67,34
2020-02-03,27.97,33.4,24.1,71.49,0,6.87,67
2020-02-04,27.58,32.8,23.3,71.16,0,6.29,74
2020-02-05,27.84,34.2,22.9,72.43,0,6.36,64
2020-02-06,28.16,33.7,24.8,72.92,0,7.05,51
2020-02-07,28.02,33.1,25.1,71.35,0,7.34,28
2020-02-08,27.71,33,23.2,68.97,0,5.73,51
2020-02-09,26.36,31.3,22.9,84,8,5.09,33
2020-02-10,26.6,33.2,22.8,84.53,10,4.91,62
2020-02-11,26.73,31,23.2,88.62,28,4.66,79
2020-02-12,27.72,33.1,24.2,82.62,2,5.16,50
2020-02-13,28.26,33.8,25.4,79.43,2,6.35,59
2020-02-14,28.32,33.7,24.8,77.39,0,6.02,24
2020-02-15,28.38,36,23.8,76.16,0,4.79,42
2020-02-16,28.03,35.5,23.3,78.22,4,4.72,32
2020-02-17,28.62,35,24.3,71.9,0,6.16,78
2020-02-18,27.12,32,23.8,79.49,0,6.15,58
2020-02-19,28.15,33.4,24.9,74.64,0,7.47,66
2020-02-20,28.02,33.3,24.9,74.8,0,7.89,58
2020-02-21,27.03,31,23.6,83.53,8,7.11,28
2020-02-22,27.98,32.7,24.5,75.17,2,8.05,33
2020-02-23,28.04,32.8,24.9,74.29,0,8.37,39
2020-02-24,27.23,31.8,24.7,80.95,2,7.44,65
2020-02-25,28.21,33.2,24.5,73.33,0,7.14,60
2020-02-26,28.43,34.7,24.6,72.97,0,7.19,59
2020-02-27,28.51,34.4,24.5,73.28,0,6.99,48
2020-02-28,28.39,33.6,25.2,74.93,0,7.36,50
2020-02-29,28.33,34.6,23.9,71.55,0,7.38,53
2020-03-01,28.35,35.3,23.6,70.93,0,6.78,39
2020-03-02,28.46,33.9,23.6,71.48,0,6.44,66
2020-03-03,28.6,34.1,24.6,74.16,0,6.84,64
2020-03-04,28.56,34.5,23.5,76.35,4,6.07,58
2020-03-05,27.64,31.4,24.1,83.12,8,5.27,36
2020-03-06,28.03,32.6,24.4,80.2,0,4.74,38
2020-03-07,27.9,35,23.2,83,12,4.86,41
2020-03-08,28.05,34.3,24,82.04,4,4.36,33
2020-03-09,28.57,36,24.1,79.35,0,3.85,90
2020-03-10,29.13,36,24.8,76.92,0,4.5,52
2020-03-11,28.96,36,23.8,78.06,2,4.96,86
2020-03-12,28.92,34.5,24.6,74.56,0,5.97,47
2020-03-13,29.32,36,24.5,72.91,0,5.21,18
2020-03-14,29.22,35.6,25.8,75.47,0,5.39,36
2020-03-15,29.35,34.8,25.6,74.45,0,5.98,28
2020-03-16,28.99,33.8,25.8,75.05,0,6.43,65
2020-03-17,28.94,34.4,24.5,68.91,0,6.42,64
2020-03-18,28.36,34,24.3,75.25,4,6.14,58
2020-03-19,28.46,34,24,71.84,0,5.27,52
2020-03-20,28.29,34.1,24.2,74.07,0,5.26,31
2020-03-21,27.93,34.1,24.1,79.91,8,4.93,47
2020-03-22,27.6,34.7,22,84.3,14,4.4,40
2020-03-23,26.58,31.2,23.5,89.35,18,3.84,68
2020-03-24,28.23,34.6,23.7,78.27,0,5.3,61
2020-03-25,28.44,34.2,24.3,79.02,4,4.76,57
2020-03-26,29.08,34.2,24.8,76.18,0,5.51,62
2020-03-27,28.56,36,23.8,79.97,8,5.01,15
2020-03-28,28.97,35.3,24.3,77.03,2,4.86,45
2020-03-29,29.18,35.8,25.1,72.13,0,5.88,22
2020-03-30,29.11,35.8,24.2,71.77,0,5.08,42
2020-03-31,29.52,36,25.3,69.99,0,5.26,59
2020-04-01,29.29,36,24.6,75.18,2,4.81,56
2020-04-02,28.67,36,23.6,79.72,12,4.71,41
2020-04-03,28.2,33.6,23.7,80.94,18,4.63,60
2020-04-04,29.27,35,25,76.47,0,4.95,38
2020-04-05,28.53,35.8,23.3,80.86,4,4.51,36
2020-04-06,27.9,33.1,22.8,84.43,8,3.87,74
2020-04-07,27.32,34.5,21.6,82.12,26,4.11,55
2020-04-08,28.23,35.5,22.3,81.23,6,4.37,47
2020-04-09,28.84,35.9,23.3,75.56,0,5.02,37
2020-04-10,28.92,35.8,22.8,71.59,0,4.9,40
2020-04-11,28.8,34.6,25.1,77.08,0,5.11,43
2020-04-12,28.9,35,25.1,79.15,4,4.86,38
2020-04-13,28.44,35,22.4,83.48,14,4.64,63
2020-04-14,29.32,34.9,25.8,72.96,0,5.84,54
2020-04-15,29.52,34.5,24.9,71.78,0,5.32,45
2020-04-16,29.57,35.2,25.2,72.1,0,4.97,36
2020-04-17,29.52,35.3,24.9,73.33,0,4.97,23
2020-04-18,29.39,35.5,24.7,73.23,0,5.28,46
2020-04-19,30.21,36,25,69.85,0,5.4,30
2020-04-20,30.2,36,25.6,72.43,0,5.75,83
2020-04-21,29.05,35,23.3,79.47,10,4.46,59
2020-04-22,29.71,36,25.8,76.15,0,5.14,65
2020-04-23,28.54,34.5,23.8,81.31,4,4.13,52
2020-04-24,27.5,35.2,23.3,83.52,16,3.95,54
2020-04-25,27.4,33,24.1,87.01,6,3.79,59
2020-04-26,27.49,33.7,24.6,86.39,2,3.99,24
2020-04-27,27.36,31,24.2,84.75,8,4.42,83
2020-04-28,28.52,33.3,24.5,77.96,2,4.29,72
2020-04-29,28.8,34.6,23,78.03,12,4.54,70
2020-04-30,27.62,34.1,24.3,88.12,30,4.36,30
2020-05-01,26.85,32,23.9,89.72,8,4.52,38
2020-05-02,28.47,33.1,24.9,81.97,0,4.28,45
2020-05-03,28.81,34.1,24.8,80.33,4,4.28,44
2020-05-04,27.88,31.8,24,87.31,6,4.19,92
2020-05-05,28.54,35.3,23.8,79.75,2,4.29,71
2020-05-06,28.41,32.5,23.6,84.34,6,4.45,84
2020-05-07,29.88,35.5,25.1,76.9,0,4.03,30
2020-05-08,29.09,33.9,23.7,77.43,20,5.05,33
2020-05-09,30.45,35.2,26.5,72.54,0,4.77,94
2020-05-10,29.5,33.8,24.6,82.1,6,5.54,36
2020-05-11,28.99,33.9,24.6,83.91,6,4.81,98
2020-05-12,29.95,35.1,25.9,79.03,0,5.13,103
2020-05-13,28.13,31.7,23.8,81.44,6,4.78,74
2020-05-14,29,35.3,24.5,78.84,2,4.37,75
2020-05-15,29.79,34.7,25.2,77.5,0,4.75,27
2020-05-16,29.96,35.2,26.5,78.07,2,4.65,61
2020-05-17,28.68,33.8,23.9,83.74,24,4.48,40
2020-05-18,29.12,34.6,25.1,79.13,0,4.29,104
2020-05-19,30.1,34.9,26.3,79.18,2,4.16,99
2020-05-20,28.52,33.4,23.2,81.54,8,4.4,77
2020-05-21,29.06,35.9,24,79.75,4,3.8,91
2020-05-22,27.93,34.8,22.8,84.91,26,3.63,57
2020-05-23,27.58,32,24.1,84.43,4,3.32,93
2020-05-24,29.13,34.2,25.3,78.6,0,4.11,64
2020-05-25,29.65,35,25.6,78.43,0,4.08,65
2020-05-26,29.41,35.2,24.8,78.95,6,3.65,151
2020-05-27,28.01,32.2,23.8,84.69,10,3.58,133
2020-05-28,29.21,34.7,23.4,81.14,8,4.52,128
2020-05-29,28.54,33.9,22.3,82.77,4,4.03,105
2020-05-30,28.21,34.7,23.8,83.98,2,3.96,92
2020-05-31,28.6,34,23,80.26,0,4.42,63
2020-06-01,26.75,30.8,22.1,86.94,10,4.36,142
2020-06-02,28.65,35.6,22.5,79.47,2,4.13,160
2020-06-03,28.89,33.7,23.5,80.18,2,4.4,132
2020-06-04,28.3,34.1,22.9,81.43,16,4.67,128
2020-06-05,27.84,32.1,22.4,82.45,8,5.5,64
2020-06-06,27.22,29.9,22.6,85.4,4,4,104
2020-06-07,29.38,34.3,24,76.98,0,4.24,120
2020-06-08,28.41,32.2,24.9,83.38,0,4.34,108
2020-06-09,28.03,33.21,23.93,79.46,4.38,5.17,217
2020-06-10,28.03,33.21,23.93,79.46,4.38,5.64,179
2020-06-11,29.51,32.8,26.7,77.85,2,4.32,170
2020-06-12,28.61,32.4,24.6,82.52,6,4.19,147
2020-06-13,25.96,29,22.6,88.79,18,4.24,198
2020-06-14,27.91,33.4,22.7,83.96,6,4.23,97
2020-06-15,29.4,33.6,23.9,78.68,2,4.77,187
2020-06-16,28.01,32,24.4,85.21,4,4.07,249
2020-06-17,26.79,30.6,23.8,88.79,18,3.62,221
2020-06-18,27.56,31.9,23.9,82.95,2,3.69,219
2020-06-19,27.91,32.7,23.8,83.52,2,4.32,108
2020-06-20,26.4,29.2,23.7,90.8,22,3.96,209
2020-06-21,26.43,28.7,23.2,90.02,12,3.87,101
2020-06-22,27.06,30.1,23.2,87.59,10,4.31,281
2020-06-23,26.37,29.3,22.5,89.95,44,4.79,180
2020-06-24,26.66,28.6,23.4,86.62,14,5.19,234
2020-06-25,28.18,32.6,23.2,78.18,0,4.83,220
2020-06-26,28.67,33,23.7,79,0,4.71,122
2020-06-27,28.95,32.7,24.9,80.69,2,5.57,198
2020-06-28,29.02,33.7,23.2,78.5,2,5.33,106
2020-06-29,29.2,33.7,25.6,77.4,2,5.34,211
2020-06-30,29.24,34.4,24.3,76.2,0,5.58,284
2020-07-01,28.15,32.2,22,82.38,0,4.36,229
2020-07-02,29.33,32.1,26.9,75.76,0,4.97,203
2020-07-03,29.44,33.6,25.7,75.7,0,4.95,173
2020-07-04,28.52,33.6,21.4,79.15,8,4.91,252
2020-07-05,27.62,33.9,22.4,82.47,6,4.3,112
2020-07-06,28.47,33.5,23.2,79.32,4,5.04,355
2020-07-07,27.44,32.3,23.4,83.67,4,4.97,237
2020-07-08,27.15,31.5,23.3,84.25,4,4.97,339
2020-07-09,25.77,28.4,22.7,88.87,16,5.05,122
2020-07-10,27.42,32.2,22.3,78.69,0,4.17,180
2020-07-11,27.55,31.6,23.4,82.84,2,4.14,257
2020-07-12,28.19,32.6,23.6,80.89,4,4.47,138
2020-07-13,25.88,30.5,22.9,88.99,22,4.67,334
2020-07-14,26.84,30.5,22.7,83.37,0,4.41,288
2020-07-15,27.49,32.2,23.4,84.21,2,4.31,279
2020-07-16,28.17,34.7,22.6,81.23,4,4.3,226
2020-07-17,28.85,34,23.3,77.49,0,4.28,156
2020-07-18,28.02,33.4,24.1,81.12,0,4.15,222
2020-07-19,28.49,33.5,23.5,77.62,0,4.38,135
2020-07-20,29.15,35.1,24.2,76.53,0,5.09,286
2020-07-21,29.05,34.6,24.1,76.69,0,4.69,324
2020-07-22,27.76,32,22.2,82.84,14,3.7,361
2020-07-23,27.62,31.5,22.7,81.36,4,4.02,180
2020-07-24,27.47,32.4,23,83.88,8,4.26,289
2020-07-25,26.99,32.1,23.2,85.92,6,4.23,221
2020-07-26,27.49,32.7,23.1,83.71,4,4.75,111
2020-07-27,26.64,31.1,22.4,87.71,20,4.38,207
2020-07-28,27.94,33,23.3,80.99,0,4.38,313
2020-07-29,26.15,29.6,23.3,89.4,6,3.87,207
2020-07-30,28.2,33.4,23.8,81.59,0,4.43,155
2020-07-31,28.11,31.7,23,79.93,0,4.77,170
2020-08-01,28.24,32.3,23.1,78.91,0,4.68,186
2020-08-02,28.83,33.3,24,75.95,0,4.82,99
2020-08-03,29.29,33.8,24.8,73.62,0,4.97,336
2020-08-04,27.68,30.6,23,79.53,0,4.68,230
2020-08-05,28.77,33.4,24.2,78.75,0,4.59,277
2020-08-06,29.23,34,25.2,79.14,0,4.12,199
2020-08-07,29.52,34.9,24.7,78.21,0,4.69,155
2020-08-08,29.8,34.8,26.2,76.07,0,4.66,243
2020-08-09,29.85,35.4,25.6,78.57,0,4.49,107
2020-08-10,29.91,35,26.8,77.11,0,5.08,124
2020-08-11,29.82,34.6,27.1,78.12,0,4.66,293
2020-08-12,27.72,32.5,21.6,81.24,4,4.28,217
2020-08-13,28.38,33.4,22.5,74.25,26,4.1,233
2020-08-14,25.96,29.3,22.1,87.84,26,3.85,200
2020-08-15,27.59,33.2,23.4,83.46,4,3.59,205
2020-08-16,27.84,32.3,22.7,80.69,0,4.08,107
2020-08-17,27.19,32.7,22.7,84.32,18,3.7,263
2020-08-18,27.13,30.7,23.6,83.85,2,4.04,169
2020-08-19,27.94,33.2,23,80.99,2,3.82,232
2020-08-20,28.08,33.2,23.8,82.59,2,4.63,154
2020-08-21,29.44,34.3,25.9,74.11,0,5.4,135
2020-08-22,27.74,33.4,22,81.38,8,4.44,123
2020-08-23,25.55,29.3,22.4,91.22,10,3.7,101
2020-08-24,28.11,34.4,22.7,80.32,0,4.73,210
2020-08-25,27.8,32.2,24.2,80.75,0,4.43,190
2020-08-26,27.15,32.5,23.6,79.89,4,4.93,193
2020-08-27,27.85,31.9,22.9,78.13,0,4.46,183
2020-08-28,28.77,33.2,23.2,71.74,2,4.72,94
2020-08-29,27.24,32.4,24.3,84.65,6,4.05,127
2020-08-30,28.62,34,23.9,77.79,2,4.58,72
2020-08-31,29.06,33.7,24.6,76.04,0,4.86,217
2020-09-01,28.57,33.5,24.2,79.82,4,4.5,160
2020-09-02,28.52,33.3,24.5,79.74,2,4.36,140
2020-09-03,26.94,31.4,23.3,87.31,10,3.58,127
2020-09-04,27.39,32.3,23.8,84.92,4,4.25,76
2020-09-05,25.48,28.3,23,89.19,22,4.21,102
2020-09-06,26.55,32.3,22.8,86.17,10,4.05,51
2020-09-07,28.15,33.6,23.2,79.17,0,4.83,155
2020-09-08,28.19,33.2,23.8,80.4,2,4.73,155
2020-09-09,28.24,33.5,24.4,80.33,2,3.9,99
2020-09-10,27.18,32,22.9,83.62,12,4.32,110
2020-09-11,27.57,32.7,22.8,79.02,12,4.53,54
2020-09-12,26.05,31.6,22.4,87.2,12,3.85,60
2020-09-13,24.81,28.3,22,90.43,20,3.89,44
2020-09-14,25.57,29.8,22.1,89.68,8,3.8,142
2020-09-15,27.61,32.3,22.9,82.67,0,3.97,124
2020-09-16,26.63,31.3,21,80.22,12,4.75,89
2020-09-17,28.07,34.1,23,78.69,0,4.54,102
2020-09-18,28.82,35,23.7,75.68,0,4.96,80
2020-09-19,28.33,35,22.5,75.24,8,4.78,72
2020-09-20,28.77,33,24.9,78.98,0,4.37,35
2020-09-21,26.3,30.8,23.3,88.67,4,4.29,151
2020-09-22,27.61,33.3,23.6,81.98,0,4.43,111
2020-09-23,28.77,34.6,23.8,77.6,0,3.93,86
2020-09-24,28.34,33.3,23.9,78.56,4,4.74,80
2020-09-25,28.8,34.6,22.5,75.43,16,4.12,41
2020-09-26,25.93,29.3,22.3,86.55,28,4.87,53
2020-09-27,26.48,30,22.3,83.96,4,4.74,48
2020-09-28,28.46,33.5,24.9,78.59,0,4.4,107
2020-09-29,27.42,31.1,22.9,84.77,4,4.17,123
2020-09-30,27.95,34.5,24.5,84.23,6,4.18,102
2020-10-01,26.69,31.1,23.6,89,8,3.44,78
2020-10-02,27.79,33,22.7,82.17,8,4.22,58
2020-10-03,27.56,33.2,22.6,77.03,4,5.66,59
2020-10-04,28.62,31.7,25,73.95,0,3.88,33
2020-10-05,29.03,34.8,25.6,75.32,0,3.55,104
2020-10-06,28.66,33.8,25.6,78.62,0,4.29,87
2020-10-07,28.16,33.3,23.8,78.56,4,4.99,90
2020-10-08,27.08,33.2,23.4,84.75,12,5.33,66
2020-10-09,27.97,31,25.6,78.82,0,4.42,47
2020-10-10,27.59,30.2,23.1,82.3,8,4.23,74
2020-10-11,27.6,31.9,22.9,79.4,4,5.29,48
2020-10-12,28.38,31.5,25.7,76.84,0,6.19,98
2020-10-13,29.08,32.7,25,71.02,0,4.27,114
2020-10-14,28.83,32.8,23.2,77.57,4,4.38,99
2020-10-15,28.49,33.2,23.8,76.11,4,4.92,67
2020-10-16,29.1,34.2,23.8,72.32,0,4.62,60
2020-10-17,29.74,34.8,25.8,75.79,0,4.21,72
2020-10-18,28.29,33.6,22.5,81.98,2,4.18,53
2020-10-19,28.79,34.3,24.4,74.74,0,4.26,97
2020-10-20,27.9,31.2,23.5,83.81,2,3.5,116
2020-10-21,28.83,34.6,24.1,76.72,2,4.97,77
2020-10-22,27.11,31.6,22.9,81.98,8,5.48,81
2020-10-23,28.76,33.1,25.9,78.18,0,4.08,43
2020-10-24,27.92,31.7,24.2,83.35,2,3.36,74
2020-10-25,28.25,33.7,22.2,75.58,4,4.67,33
2020-10-26,27.4,30,23.2,83.09,6,3.69,91
2020-10-27,29.45,34.4,25,74.26,0,4.47,75
2020-10-28,27.89,29.8,23.1,85.48,8,3.31,74
